Created log file at 20160711232502
[20160711232550] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711232633] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711232715] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711232757] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711232840] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711232922] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711233004] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711233047] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711233129] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
[20160711233212] GBest Fitness: 0.0027937501597 GBest position: [62.87280254098391, 19.274735067153074, 448.8584489122063, -237.56442268000683, -122.87862080433297, 420.1232242153136, 172.47539269009712, -26.704811589299197, 117.4663435274507, 483.35088428625033, -312.08038255564486, -482.9417501782684, -202.9559536030864, -306.6637329787509, 494.2750194676828, -134.5357509928897, 487.70849380192396, -450.92778957610403, 194.34364124971466, 208.99899955903606, 0.06820846678669323, 0.606941096907654, 1.3231861894326968, 0.1596415996193501]
