Created log file at 20160727020756
[20160727021456] GBest Fitness: 0.45080494941 GBest position: [-404.492952164901, -499.4013863115126, -454.0335233317046, -270.62827915986963, 243.8826505621729, 181.96522544807624, -430.1891053673447, -471.52054965913885, -472.25117848876585, -401.2994782605051, 477.02194473437044, 197.03197893007177, -29.90942202010831, 242.77852969863227, 314.00288096896486, 429.99992876966974, -68.92436159815577, 3.6550378390757032, 173.04174007380868, 305.69173699204805, 0.016732832128646697, 0.2980678389386079, 1.4195943163904805, 0.43561110517635504]
[20160727022116] GBest Fitness: 0.478783162582 GBest position: [206.33335889943655, 383.9519363653692, 174.5300322896396, 190.3986247534452, 236.82951857329624, 97.87561030757709, -129.59988631215006, -183.06938609534987, -84.19290007893235, -370.17639060259853, 222.17135077630238, 345.208911341458, -164.53536391081533, -95.84512619319784, -164.09207982477093, 447.9922260495655, -64.0369895556743, 33.219650188008245, 108.47106561792728, 266.6627285289047, 0.025341384020352364, 0.5919657180463244, 1.7794838444493508, 2.458990375307427]
[20160727022657] GBest Fitness: 0.52186683099 GBest position: [322.8636429550179, 434.6475869014136, 21.224255103740546, 304.40534527059924, 122.85492422162736, 311.26042843887365, -400.8089394751795, 111.73369768953407, 201.5328593547105, -512.0, -196.4895092626762, 319.6725311233669, -105.24469432362088, 135.85366243633013, 221.35118848991775, 443.24260560014693, -256.69792692579915, -296.9181586553318, -52.989976321322565, -51.66639817090001, 0.038747050058647176, 0.6822314823720296, 2.0, 1.20103812546335]
[20160727023300] GBest Fitness: 0.52186683099 GBest position: [322.8636429550179, 434.6475869014136, 21.224255103740546, 304.40534527059924, 122.85492422162736, 311.26042843887365, -400.8089394751795, 111.73369768953407, 201.5328593547105, -512.0, -196.4895092626762, 319.6725311233669, -105.24469432362088, 135.85366243633013, 221.35118848991775, 443.24260560014693, -256.69792692579915, -296.9181586553318, -52.989976321322565, -51.66639817090001, 0.038747050058647176, 0.6822314823720296, 2.0, 1.20103812546335]
[20160727023905] GBest Fitness: 0.624481589599 GBest position: [-15.708901516807003, -204.80000000000004, -77.64270773035781, 30.712232196331712, 173.2014881714361, 312.97807830005263, -416.66480133693267, -204.80000000000004, -101.56408631923256, -465.3315689024308, 144.91702711630552, 259.9448820457251, -63.762347966344805, 173.157904897648, 257.63336520470335, 491.89313951516203, -258.23027377103915, -194.33343834539374, -53.7968249235865, 84.555190712669, 0.044459311930532326, 0.6359169153991382, 2.0, 1.78004436237539]
[20160727024517] GBest Fitness: 0.679929532936 GBest position: [71.20600743358632, -145.14777277705895, -2.9032248798058333, 115.88642025761834, 151.2378271503651, 95.73553386639071, -468.7839627025916, -135.84162789410027, -40.71920934255114, -142.05865232542772, 57.563857114359095, 22.027253106693564, -101.65526065004295, 231.6166269941238, 296.33556189957596, 512.0, -333.1106670749097, -261.50991615179476, -59.78185561979383, 73.44389984603306, 0.0464751359565973, 0.72415770035298, 2.0, 3.2004259132292767]
[20160727025142] GBest Fitness: 0.780181247763 GBest position: [148.4154765285179, 227.569092601787, -3.395108428045404, 106.62451343117323, 177.09782019572208, 244.26292960479535, -500.8820983327073, -80.77830231046595, 9.020859354710467, -384.5009487224744, -3.977509262676165, 150.01137517971128, -103.90738214095647, 269.38257525808956, 332.98388651487863, 512.0, -356.7802607493037, -230.3443055094021, -53.29635756258608, 70.49969118123575, 0.047804596838667925, 0.7359497096042908, 2.0, 2.3814345358804667]
[20160727025800] GBest Fitness: 0.780181247763 GBest position: [148.4154765285179, 227.569092601787, -3.395108428045404, 106.62451343117323, 177.09782019572208, 244.26292960479535, -500.8820983327073, -80.77830231046595, 9.020859354710467, -384.5009487224744, -3.977509262676165, 150.01137517971128, -103.90738214095647, 269.38257525808956, 332.98388651487863, 512.0, -356.7802607493037, -230.3443055094021, -53.29635756258608, 70.49969118123575, 0.047804596838667925, 0.7359497096042908, 2.0, 2.3814345358804667]
[20160727030408] GBest Fitness: 0.780181247763 GBest position: [148.4154765285179, 227.569092601787, -3.395108428045404, 106.62451343117323, 177.09782019572208, 244.26292960479535, -500.8820983327073, -80.77830231046595, 9.020859354710467, -384.5009487224744, -3.977509262676165, 150.01137517971128, -103.90738214095647, 269.38257525808956, 332.98388651487863, 512.0, -356.7802607493037, -230.3443055094021, -53.29635756258608, 70.49969118123575, 0.047804596838667925, 0.7359497096042908, 2.0, 2.3814345358804667]
[20160727031003] GBest Fitness: 0.780181247763 GBest position: [148.4154765285179, 227.569092601787, -3.395108428045404, 106.62451343117323, 177.09782019572208, 244.26292960479535, -500.8820983327073, -80.77830231046595, 9.020859354710467, -384.5009487224744, -3.977509262676165, 150.01137517971128, -103.90738214095647, 269.38257525808956, 332.98388651487863, 512.0, -356.7802607493037, -230.3443055094021, -53.29635756258608, 70.49969118123575, 0.047804596838667925, 0.7359497096042908, 2.0, 2.3814345358804667]
