Created log file at 20160727010130
[20160727010349] GBest Fitness: 0.715985801399 GBest position: [-82.80648442077279, 115.29127804987877, -270.29896411409914, -439.5793456881173, -207.40825312212849, -32.885919606959646, -107.01144246164961, -82.18698277722501, 230.32679682267997, -442.8184221944683, 6.315331239071838, -211.4890881991637, -137.88035216602486, 366.72189158030403, -219.71540479619046, -130.4450253151905, -12.973020890824841, 96.91979289913331, -217.53551177261477, -470.6583320124755, 0.023991004784628567, 0.5178759132807463, 1.4417866786951163, 0.361445734020473]
[20160727010606] GBest Fitness: 0.715985801399 GBest position: [-82.80648442077279, 115.29127804987877, -270.29896411409914, -439.5793456881173, -207.40825312212849, -32.885919606959646, -107.01144246164961, -82.18698277722501, 230.32679682267997, -442.8184221944683, 6.315331239071838, -211.4890881991637, -137.88035216602486, 366.72189158030403, -219.71540479619046, -130.4450253151905, -12.973020890824841, 96.91979289913331, -217.53551177261477, -470.6583320124755, 0.023991004784628567, 0.5178759132807463, 1.4417866786951163, 0.361445734020473]
[20160727010825] GBest Fitness: 0.715985801399 GBest position: [-82.80648442077279, 115.29127804987877, -270.29896411409914, -439.5793456881173, -207.40825312212849, -32.885919606959646, -107.01144246164961, -82.18698277722501, 230.32679682267997, -442.8184221944683, 6.315331239071838, -211.4890881991637, -137.88035216602486, 366.72189158030403, -219.71540479619046, -130.4450253151905, -12.973020890824841, 96.91979289913331, -217.53551177261477, -470.6583320124755, 0.023991004784628567, 0.5178759132807463, 1.4417866786951163, 0.361445734020473]
[20160727011059] GBest Fitness: 0.715985801399 GBest position: [-82.80648442077279, 115.29127804987877, -270.29896411409914, -439.5793456881173, -207.40825312212849, -32.885919606959646, -107.01144246164961, -82.18698277722501, 230.32679682267997, -442.8184221944683, 6.315331239071838, -211.4890881991637, -137.88035216602486, 366.72189158030403, -219.71540479619046, -130.4450253151905, -12.973020890824841, 96.91979289913331, -217.53551177261477, -470.6583320124755, 0.023991004784628567, 0.5178759132807463, 1.4417866786951163, 0.361445734020473]
[20160727011312] GBest Fitness: 0.846248783368 GBest position: [-133.06017534181024, 136.96426985336743, -254.2478844183191, -500.03997062001673, -147.95938121327367, -51.79945450519738, -71.98465089217157, -42.47911088794913, 24.629185444056674, -395.5808955927545, -88.05043348214502, -238.60917834805153, -167.05579796201073, 382.649699302032, -283.55504982168, -42.014615950511086, -38.97081433552346, 95.59446922484778, -192.36212229400147, -460.4793469241618, 0.053456723840914766, 0.6426657965808396, 2.0, 1.8229947013893961]
[20160727011531] GBest Fitness: 0.846248783368 GBest position: [-133.06017534181024, 136.96426985336743, -254.2478844183191, -500.03997062001673, -147.95938121327367, -51.79945450519738, -71.98465089217157, -42.47911088794913, 24.629185444056674, -395.5808955927545, -88.05043348214502, -238.60917834805153, -167.05579796201073, 382.649699302032, -283.55504982168, -42.014615950511086, -38.97081433552346, 95.59446922484778, -192.36212229400147, -460.4793469241618, 0.053456723840914766, 0.6426657965808396, 2.0, 1.8229947013893961]
[20160727011736] GBest Fitness: 0.921651836048 GBest position: [-128.04256937245503, 116.48426985336744, -274.7278844183191, -503.8896393870132, -162.40618862874805, -31.3194545051974, -92.46465089217156, -62.95911088794912, 4.149185444056684, -426.9912487274669, -108.53043348214501, -218.12917834805157, -183.65288556726978, 412.8315818398709, -263.07504982167995, -70.00575229116515, -18.490814335523467, 75.1144692248478, -212.84212229400146, -484.94372056473503, 0.05745672384091477, 0.6586657965808396, 2.0, 1.8229947013893961]
[20160727011935] GBest Fitness: 1.08853148949 GBest position: [-202.28217829073608, 131.20771690975593, -248.49696854132284, -512.0, -162.9860796103863, -31.13049688624709, -66.01537124383876, -44.27269428642249, 10.298374743994515, -460.54460144802545, -154.234849801641, -240.12669606901343, -189.16863558906113, 414.6720137430833, -273.6293262869686, -70.4591086367008, -56.40938584708489, 112.43354461499678, -214.40463235917298, -483.3051011596358, 0.07029749387579302, 0.6666400698358089, 2.0, 2.0706090743218324]
[20160727012129] GBest Fitness: 1.08853148949 GBest position: [-202.28217829073608, 131.20771690975593, -248.49696854132284, -512.0, -162.9860796103863, -31.13049688624709, -66.01537124383876, -44.27269428642249, 10.298374743994515, -460.54460144802545, -154.234849801641, -240.12669606901343, -189.16863558906113, 414.6720137430833, -273.6293262869686, -70.4591086367008, -56.40938584708489, 112.43354461499678, -214.40463235917298, -483.3051011596358, 0.07029749387579302, 0.6666400698358089, 2.0, 2.0706090743218324]
[20160727012352] GBest Fitness: 1.3491545976 GBest position: [-238.14338351752974, 117.9933516272436, -245.27783526645868, -512.0, -171.6877856406167, -40.06497156556302, -57.19387240470382, -48.42752857940988, -25.562830482799136, -501.3490569376511, -190.09605502843465, -275.9879012958071, -224.93389404545698, 450.53321896987694, -293.4620072296015, -94.77689628529079, -62.458186637960715, 137.96088414217266, -250.26583758596664, -512.0, 0.07429749387579303, 0.6860491174685198, 2.0, 2.0706090743218324]
